generation,index,fitness,individual,state
28,1,0.08595086,"""1;0.3127191""","""Rt 0.0000 - Step 34"""
28,2,0.085196406,"""1;0.71271914""","""Rt 0.0000 - Step 22"""
28,3,0.08201171,"""1;0.3127191""","""Rt 0.0000 - Step 32"""
28,4,0.07849769,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
28,5,0.07878153,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
28,6,0.0853017,"""1;0.6127191""","""Rt 0.0000 - Step 29"""
28,7,0.08526003,"""1;0.6127191""","""Rt 0.0000 - Step 25"""
28,8,0.083724335,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
28,9,0.0822487,"""1;0.71271914""","""Rt 0.0000 - Step 24"""
28,10,0.08481257,"""1;0.21271911""","""Rt 0.0000 - Step 49"""
28,11,0.08199068,"""1;0.3127191""","""Rt 0.0000 - Step 33"""
28,12,0.08389031,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
28,13,0.08237858,"""1;0.6127191""","""Rt 0.0000 - Step 19"""
28,14,0.08583556,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
28,15,0.080638275,"""1;0.6127191""","""Rt 0.0000 - Step 24"""
28,16,0.07625132,"""1;0.71271914""","""Rt 0.0000 - Step 23"""
28,17,0.08538167,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
28,18,0.072589,"""1;0.71271914""","""Rt 0.0000 - Step 24"""
28,19,0.08622002,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
28,20,0.080901526,"""1;0.3127191""","""Rt 0.0000 - Step 39"""
28,21,0.07860115,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
28,22,0.08290867,"""1;0.6127191""","""Rt 0.0000 - Step 21"""
28,23,0.082846224,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
28,24,0.08307111,"""1;0.5127191""","""Rt 0.0000 - Step 30"""
28,25,0.08100371,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
28,26,0.079505816,"""1;0.6127191""","""Rt 0.0000 - Step 28"""
28,27,0.07720109,"""1;0.6127191""","""Rt 0.0000 - Step 24"""
28,28,0.08619285,"""1;0.4127191""","""Rt 0.0000 - Step 26"""
28,29,0.086391434,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
28,30,0.085823044,"""1;0.4627191""","""Rt 0.0000 - Step 27"""
28,31,0.08372788,"""1;0.3127191""","""Rt 0.0000 - Step 36"""
28,32,0.08515939,"""1;0.4627191""","""Rt 0.0000 - Step 23"""
28,33,0.087118976,"""1;0.71271914""","""Rt 0.0000 - Step 21"""
28,34,0.08359082,"""1;0.4627191""","""Rt 0.0000 - Step 26"""
28,35,0.0835325,"""1;0.46271908""","""Rt 0.0000 - Step 23"""
28,36,0.084532574,"""1;0.4627191""","""Rt 0.0000 - Step 29"""
28,37,0.08520609,"""1;0.4127191""","""Rt 0.0000 - Step 27"""
28,38,0.029591972,"""0.9;0.6127191""","""Rt 0.0000 - Step 14"""
28,39,0.08623539,"""1;0.5627191""","""Rt 0.0000 - Step 21"""
28,40,0.078673534,"""1;0.6127191""","""Rt 0.0000 - Step 21"""
28,41,0.08495941,"""1;0.5627191""","""Rt 0.0000 - Step 24"""
28,42,0.0829627,"""1;0.4627191""","""Rt 0.0000 - Step 25"""
28,43,0.08111783,"""1;0.4627191""","""Rt 0.0000 - Step 33"""
28,44,0.07287605,"""1;0.5627191""","""Rt 0.0000 - Step 26"""
28,45,0.057255022,"""0.9;0.36271912""","""Rt 0.0000 - Step 37"""
28,46,0.079269804,"""1;0.5627191""","""Rt 0.0000 - Step 22"""
28,47,0.081973836,"""1;0.4127191""","""Rt 0.0000 - Step 36"""
28,48,0.07987855,"""1;0.4627191""","""Rt 0.0000 - Step 22"""
28,49,0.08098814,"""1;0.5627191""","""Rt 0.0000 - Step 26"""
28,50,0.08085473,"""1;0.4627191""","""Rt 0.0000 - Step 26"""
28,51,0.0822676,"""1;0.66271913""","""Rt 0.0000 - Step 24"""
28,52,0.08280733,"""1;0.4627191""","""Rt 0.0000 - Step 29"""
28,53,0.08247353,"""1;0.5627191""","""Rt 0.0000 - Step 21"""
28,54,0.08451111,"""1;0.51271915""","""Rt 0.0000 - Step 26"""
28,55,0.08504208,"""1;0.3127191""","""Rt 0.0000 - Step 43"""
28,56,0.081649,"""1;0.66271913""","""Rt 0.0000 - Step 23"""
28,57,0.077720955,"""1;0.4627191""","""Rt 0.0000 - Step 29"""
28,58,0.08042942,"""1;0.6127191""","""Rt 0.0000 - Step 21"""
28,59,0.08054745,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
29,0,0.08593516,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
29,1,0.08550248,"""1;0.71271914""","""Rt 0.0000 - Step 23"""
29,2,0.07542712,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
29,3,0.082785755,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
29,4,0.041068118,"""0.9;0.4127191""","""Rt 0.0000 - Step 31"""
29,5,0.08510123,"""1;0.3127191""","""Rt 0.0000 - Step 40"""
29,6,0.085417,"""1;0.71271914""","""Rt 0.0000 - Step 21"""
29,7,0.037235767,"""0.9;0.4127191""","""Rt 0.0000 - Step 35"""
29,8,0.08346511,"""1;0.6127191""","""Rt 0.0000 - Step 24"""
29,9,0.08344821,"""1;0.71271914""","""Rt 0.0000 - Step 19"""
29,10,0.08718002,"""1;0.6127191""","""Rt 0.0000 - Step 25"""
29,11,0.07935118,"""1;0.3127191""","""Rt 0.0000 - Step 31"""
29,12,0.083879374,"""1;0.4127191""","""Rt 0.0000 - Step 26"""
29,13,0.08368406,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
29,14,0.08605011,"""1;0.71271914""","""Rt 0.0000 - Step 20"""
29,15,0.08340387,"""1;0.6127191""","""Rt 0.0000 - Step 26"""
29,16,0.08272169,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
29,17,0.086253226,"""1;0.3127191""","""Rt 0.0000 - Step 42"""
29,18,0.08517893,"""1;0.71271914""","""Rt 0.0000 - Step 22"""
29,19,0.08353998,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
29,20,0.08459151,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
29,21,0.08525209,"""1;0.21271911""","""Rt 0.0000 - Step 46"""
29,22,0.078017704,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
29,23,0.082386054,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
29,24,0.08223546,"""1;0.6127191""","""Rt 0.0000 - Step 24"""
29,25,0.074634835,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
29,26,0.08527735,"""1;0.6127191""","""Rt 0.0000 - Step 24"""
29,27,0.08380086,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
29,28,0.07941066,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
29,29,0.08143921,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
29,30,0.08201366,"""1;0.5627191""","""Rt 0.0000 - Step 25"""
29,31,0.086544074,"""1;0.66271913""","""Rt 0.0000 - Step 23"""
29,32,0.080267005,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
29,33,0.07838924,"""1;0.46271908""","""Rt 0.0000 - Step 27"""
29,34,0.08085792,"""1;0.41271916""","""Rt 0.0000 - Step 28"""
29,35,0.082842186,"""1;0.66271913""","""Rt 0.0000 - Step 21"""
29,36,0.0812101,"""1;0.4627191""","""Rt 0.0000 - Step 29"""
29,37,0.074348174,"""1;0.5627191""","""Rt 0.0000 - Step 23"""
29,38,0.042816345,"""0.9;0.41271913""","""Rt 0.0000 - Step 28"""
29,39,0.08241043,"""1;0.6127191""","""Rt 0.0000 - Step 25"""
29,40,0.033786386,"""0.9;0.51271915""","""Rt 0.0000 - Step 25"""
29,41,0.079620436,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
29,42,0.079016596,"""1;0.46271908""","""Rt 0.0000 - Step 30"""
29,43,0.0784937,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
29,44,0.07774972,"""1;0.66271913""","""Rt 0.0000 - Step 23"""
29,45,0.08501875,"""1;0.6127191""","""Rt 0.0000 - Step 20"""
29,46,0.08455534,"""1;0.4627191""","""Rt 0.0000 - Step 31"""
29,47,0.08489334,"""1;0.36271912""","""Rt 0.0000 - Step 32"""
29,48,0.08269505,"""1;0.36271912""","""Rt 0.0000 - Step 32"""
29,49,0.08376907,"""1;0.66271913""","""Rt 0.0000 - Step 22"""
29,50,0.08556357,"""1;0.5627191""","""Rt 0.0000 - Step 28"""
29,51,0.085347734,"""1;0.36271912""","""Rt 0.0000 - Step 33"""
29,52,0.082786806,"""1;0.5627191""","""Rt 0.0000 - Step 23"""
29,53,0.08444996,"""1;0.76271915""","""Rt 0.0000 - Step 23"""
29,54,0.085116975,"""1;0.4627191""","""Rt 0.0000 - Step 27"""
29,55,0.08335355,"""1;0.4127191""","""Rt 0.0000 - Step 32"""
29,56,0.08499376,"""1;0.41271913""","""Rt 0.0000 - Step 29"""
29,57,0.07601718,"""1;0.41271913""","""Rt 0.0000 - Step 31"""
29,58,0.07859895,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
29,59,0.078533895,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
30,0,0.08598988,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
30,1,0.08113756,"""1;0.81271917""","""Rt 0.0000 - Step 21"""
30,2,0.084194906,"""1;0.71271914""","""Rt 0.0000 - Step 21"""
30,3,0.086571686,"""1;0.71271914""","""Rt 0.0000 - Step 20"""
30,4,0.08417723,"""1;0.3127191""","""Rt 0.0000 - Step 33"""
30,5,0.08682825,"""1;0.4127191""","""Rt 0.0000 - Step 27"""
30,6,0.084696665,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
30,7,0.08479921,"""1;0.5127191""","""Rt 0.0000 - Step 32"""
30,8,0.085260645,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
30,9,0.08006869,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
30,10,0.084289744,"""1;0.6127191""","""Rt 0.0000 - Step 24"""
30,11,0.083915114,"""1;0.4127191""","""Rt 0.0000 - Step 26"""
30,12,0.08456155,"""1;0.81271917""","""Rt 0.0000 - Step 21"""
30,13,0.08259403,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
30,14,0.08118393,"""1;0.3127191""","""Rt 0.0000 - Step 41"""
30,15,0.086009905,"""1;0.21271911""","""Rt 0.0000 - Step 51"""
30,16,0.08650516,"""1;0.71271914""","""Rt 0.0000 - Step 19"""
30,17,0.08357705,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
30,18,0.08385685,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
30,19,0.08723319,"""1;0.71271914""","""Rt 0.0000 - Step 22"""
30,20,0.08435511,"""1;0.4127191""","""Rt 0.0000 - Step 27"""
30,21,0.085860625,"""1;0.5127191""","""Rt 0.0000 - Step 30"""
30,22,0.08385165,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
30,23,0.08599152,"""1;0.5127191""","""Rt 0.0000 - Step 33"""
30,24,0.0832597,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
30,25,0.026497971,"""0.9;0.71271914""","""Rt 0.0000 - Step 1"""
30,26,0.086617485,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
30,27,0.0865275,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
30,28,0.084179856,"""1;0.71271914""","""Rt 0.0000 - Step 21"""
30,29,0.08439336,"""1;0.3127191""","""Rt 0.0000 - Step 30"""
30,30,0.08371977,"""1;0.41271913""","""Rt 0.0000 - Step 30"""
30,31,0.08155562,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
30,32,0.08068209,"""1;0.36271912""","""Rt 0.0000 - Step 31"""
30,33,0.082815155,"""1;0.51271915""","""Rt 0.0000 - Step 23"""
30,34,0.029859245,"""0.9;0.6127191""","""Rt 0.0000 - Step 25"""
30,35,0.08192012,"""1;0.46271914""","""Rt 0.0000 - Step 30"""
30,36,0.07598815,"""1;0.4627191""","""Rt 0.0000 - Step 29"""
30,37,0.084004514,"""1;0.46271908""","""Rt 0.0000 - Step 28"""
30,38,0.08306424,"""1;0.6127191""","""Rt 0.0000 - Step 18"""
30,39,0.07755176,"""1;0.36271912""","""Rt 0.0000 - Step 35"""
30,40,0.048844475,"""0.9;0.36271912""","""Rt 0.0000 - Step 28"""
30,41,0.08452386,"""1;0.71271914""","""Rt 0.0000 - Step 23"""
30,42,0.08287466,"""1;0.5127191""","""Rt 0.0000 - Step 22"""
30,43,0.07799237,"""1;0.41271916""","""Rt 0.0000 - Step 35"""
30,44,0.08267796,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
30,45,0.08301317,"""1;0.71271914""","""Rt 0.0000 - Step 28"""
30,46,0.08230294,"""1;0.71271914""","""Rt 0.0000 - Step 23"""
30,47,0.074490115,"""1;0.66271913""","""Rt 0.0000 - Step 22"""
30,48,0.081907466,"""1;0.3127191""","""Rt 0.0000 - Step 36"""
30,49,0.08586766,"""1;0.4627191""","""Rt 0.0000 - Step 31"""
30,50,0.0845146,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
30,51,0.07923175,"""1;0.66271913""","""Rt 0.0000 - Step 25"""
30,52,0.08293248,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
30,53,0.08578761,"""1;0.36271912""","""Rt 0.0000 - Step 32"""
30,54,0.08782744,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
30,55,0.084418535,"""1;0.6127191""","""Rt 0.0000 - Step 20"""
30,56,0.08204912,"""1;0.4627191""","""Rt 0.0000 - Step 31"""
30,57,0.08602648,"""1;0.3127191""","""Rt 0.0000 - Step 36"""
30,58,0.080788985,"""1;0.46271908""","""Rt 0.0000 - Step 26"""
30,59,0.08624269,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
31,0,0.081779785,"""1;0.71271914""","""Rt 0.0000 - Step 21"""
31,1,0.08424483,"""1;0.81271917""","""Rt 0.0000 - Step 19"""
31,2,0.08514285,"""1;0.71271914""","""Rt 0.0000 - Step 20"""
31,3,0.083618,"""1;0.6127191""","""Rt 0.0000 - Step 25"""
31,4,0.082047164,"""1;0.21271911""","""Rt 0.0000 - Step 52"""
31,5,0.0843835,"""1;0.6127191""","""Rt 0.0000 - Step 25"""
31,6,0.08433953,"""1;0.5127191""","""Rt 0.0000 - Step 21"""
31,7,0.08600227,"""1;0.71271914""","""Rt 0.0000 - Step 24"""
31,8,0.08222373,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
31,9,0.08270499,"""1;0.71271914""","""Rt 0.0000 - Step 20"""
31,10,0.07697274,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
31,11,0.08767984,"""1;0.5127191""","""Rt 0.0000 - Step 34"""
31,12,0.08628371,"""1;0.71271914""","""Rt 0.0000 - Step 26"""
31,13,0.08144937,"""1;0.71271914""","""Rt 0.0000 - Step 21"""
31,14,0.077569015,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
31,15,0.08118249,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
31,16,0.08657582,"""1;0.6127191""","""Rt 0.0000 - Step 28"""
31,17,0.086760655,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
31,18,0.08583841,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
31,19,0.08312519,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
31,20,0.084693156,"""1;0.21271911""","""Rt 0.0000 - Step 45"""
31,21,0.08158578,"""1;0.71271914""","""Rt 0.0000 - Step 24"""
31,22,0.08486096,"""1;0.4127191""","""Rt 0.0000 - Step 26"""
31,23,0.0803189,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
31,24,0.08376225,"""1;0.5127191""","""Rt 0.0000 - Step 35"""
31,25,0.085889295,"""1;0.21271911""","""Rt 0.0000 - Step 51"""
31,26,0.07945298,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
31,27,0.0837556,"""1;0.71271914""","""Rt 0.0000 - Step 22"""
31,28,0.08367658,"""1;0.71271914""","""Rt 0.0000 - Step 23"""
31,29,0.08694519,"""1;0.71271914""","""Rt 0.0000 - Step 19"""
31,30,0.085238695,"""1;0.5627191""","""Rt 0.0000 - Step 23"""
31,31,0.07904239,"""1;0.36271915""","""Rt 0.0000 - Step 31"""
31,32,0.08689609,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
31,33,0.0853395,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
31,34,0.08620218,"""1;0.4627191""","""Rt 0.0000 - Step 29"""
31,35,0.08558895,"""1;0.5627191""","""Rt 0.0000 - Step 22"""
31,36,0.083639815,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
31,37,0.08477317,"""1;0.5627191""","""Rt 0.0000 - Step 27"""
31,38,0.087717265,"""1;0.46271908""","""Rt 0.0000 - Step 27"""
31,39,0.08849686,"""1;0.66271913""","""Rt 0.0000 - Step 21"""
31,40,0.0852973,"""1;0.51271915""","""Rt 0.0000 - Step 25"""
31,41,0.08606134,"""1;0.4627191""","""Rt 0.0000 - Step 26"""
31,42,0.082527064,"""1;0.56271917""","""Rt 0.0000 - Step 23"""
31,43,0.08132453,"""1;0.81271917""","""Rt 0.0000 - Step 23"""
31,44,0.085349515,"""1;0.51271915""","""Rt 0.0000 - Step 28"""
31,45,0.0846214,"""1;0.71271914""","""Rt 0.0000 - Step 23"""
31,46,0.08372551,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
31,47,0.083945654,"""1;0.71271914""","""Rt 0.0000 - Step 23"""
31,48,0.081771985,"""1;0.5627191""","""Rt 0.0000 - Step 26"""
31,49,0.07897071,"""1;0.41271913""","""Rt 0.0000 - Step 30"""
31,50,0.08527817,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
31,51,0.0854231,"""1;0.46271908""","""Rt 0.0000 - Step 32"""
31,52,0.08083399,"""1;0.71271914""","""Rt 0.0000 - Step 19"""
31,53,0.0854297,"""1;0.36271912""","""Rt 0.0000 - Step 30"""
31,54,0.08463623,"""1;0.5627191""","""Rt 0.0000 - Step 25"""
31,55,0.08584784,"""1;0.5627191""","""Rt 0.0000 - Step 22"""
31,56,0.08342861,"""1;0.66271913""","""Rt 0.0000 - Step 19"""
31,57,0.08600931,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
31,58,0.0823606,"""1;0.51271915""","""Rt 0.0000 - Step 23"""
31,59,0.085637435,"""1;0.36271912""","""Rt 0.0000 - Step 38"""
32,0,0.08228574,"""1;0.5127191""","""Rt 0.0000 - Step 21"""
32,1,0.08248593,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
32,2,0.037812434,"""0.9;0.6127191""","""Rt 0.0000 - Step 21"""
32,3,0.08254099,"""1;0.21271911""","""Rt 0.0000 - Step 48"""
32,4,0.08473891,"""1;0.21271911""","""Rt 0.0000 - Step 45"""
32,5,0.030312384,"""0.9;0.5127191""","""Rt 0.0000 - Step 16"""
32,6,0.08122407,"""1;0.6127191""","""Rt 0.0000 - Step 21"""
32,7,0.08383829,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
32,8,0.085028395,"""1;0.71271914""","""Rt 0.0000 - Step 23"""
32,9,0.08330237,"""1;0.71271914""","""Rt 0.0000 - Step 21"""
32,10,0.08087869,"""1;0.71271914""","""Rt 0.0000 - Step 20"""
32,11,0.0840137,"""1;0.71271914""","""Rt 0.0000 - Step 19"""
32,12,0.08531266,"""1;0.21271911""","""Rt 0.0000 - Step 47"""
32,13,0.0827926,"""1;0.71271914""","""Rt 0.0000 - Step 20"""
32,14,0.08683287,"""1;0.6127191""","""Rt 0.0000 - Step 25"""
32,15,0.0811067,"""1;0.71271914""","""Rt 0.0000 - Step 23"""
32,16,0.08438752,"""1;0.81271917""","""Rt 0.0000 - Step 21"""
32,17,0.08545405,"""1;0.6127191""","""Rt 0.0000 - Step 19"""
32,18,0.07707061,"""1;0.6127191""","""Rt 0.0000 - Step 26"""
32,19,0.08525087,"""1;0.3127191""","""Rt 0.0000 - Step 33"""
32,20,0.0864758,"""1;0.3127191""","""Rt 0.0000 - Step 35"""
32,21,0.0819614,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
32,22,0.08635598,"""1;0.71271914""","""Rt 0.0000 - Step 23"""
32,23,0.07498064,"""1;0.71271914""","""Rt 0.0000 - Step 20"""
32,24,0.085034326,"""1;0.81271917""","""Rt 0.0000 - Step 21"""
32,25,0.08324401,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
32,26,0.08265754,"""1;0.71271914""","""Rt 0.0000 - Step 24"""
32,27,0.08133835,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
32,28,0.044533562,"""0.9;0.5127191""","""Rt 0.0000 - Step 31"""
32,29,0.07726367,"""1;0.71271914""","""Rt 0.0000 - Step 21"""
32,30,0.08464964,"""1;0.66271913""","""Rt 0.0000 - Step 26"""
32,31,0.08034153,"""1;0.66271913""","""Rt 0.0000 - Step 26"""
32,32,0.087376095,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
32,33,0.07956232,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
32,34,0.080086246,"""1;0.36271912""","""Rt 0.0000 - Step 32"""
32,35,0.076771155,"""1;0.6127191""","""Rt 0.0000 - Step 24"""
32,36,0.08560976,"""1;0.5627191""","""Rt 0.0000 - Step 27"""
32,37,0.08579455,"""1;0.76271915""","""Rt 0.0000 - Step 20"""
32,38,0.0759572,"""1;0.5627191""","""Rt 0.0000 - Step 25"""
32,39,0.03220945,"""0.9;0.36271912""","""Rt 0.0000 - Step 33"""
32,40,0.08004948,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
32,41,0.034284703,"""0.9;0.4127191""","""Rt 0.0000 - Step 2"""
32,42,0.027511105,"""0.9;0.46271908""","""Rt 0.0000 - Step 30"""
32,43,0.0855379,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
32,44,0.04194305,"""0.9;0.6127191""","""Rt 0.0000 - Step 22"""
32,45,0.076919496,"""1;0.66271913""","""Rt 0.0000 - Step 21"""
32,46,0.08708342,"""1;0.36271912""","""Rt 0.0000 - Step 30"""
32,47,0.08364059,"""1;0.66271913""","""Rt 0.0000 - Step 22"""
32,48,0.08417128,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
32,49,0.085994795,"""1;0.71271914""","""Rt 0.0000 - Step 25"""
32,50,0.08854078,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
32,51,0.08044184,"""1;0.46271908""","""Rt 0.0000 - Step 30"""
32,52,0.080274,"""1;0.5627191""","""Rt 0.0000 - Step 32"""
32,53,0.08462504,"""1;0.81271917""","""Rt 0.0000 - Step 21"""
32,54,0.081205584,"""1;0.5627191""","""Rt 0.0000 - Step 22"""
32,55,0.0867066,"""1;0.4627191""","""Rt 0.0000 - Step 30"""
32,56,0.078252815,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
32,57,0.084882095,"""1;0.36271912""","""Rt 0.0000 - Step 32"""
32,58,0.08065501,"""1;0.4627191""","""Rt 0.0000 - Step 30"""
32,59,0.077389434,"""1;0.6127191""","""Rt 0.0000 - Step 26"""
33,0,0.085836604,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
33,1,0.08242506,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
33,2,0.03235948,"""0.9;0.71271914""","""Rt 0.0000 - Step 1"""
33,3,0.084773734,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
33,4,0.08355777,"""1;0.21271911""","""Rt 0.0000 - Step 58"""
33,5,0.08469419,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
33,6,0.03254281,"""0.9;0.6127191""","""Rt 0.0000 - Step 8"""
33,7,0.086115316,"""1;0.71271914""","""Rt 0.0000 - Step 24"""
33,8,0.08656299,"""1;0.81271917""","""Rt 0.0000 - Step 17"""
33,9,0.087609805,"""1;0.81271917""","""Rt 0.0000 - Step 21"""
33,10,0.08667365,"""1;0.71271914""","""Rt 0.0000 - Step 24"""
33,11,0.08524755,"""1;0.81271917""","""Rt 0.0000 - Step 20"""
33,12,0.08671076,"""1;0.71271914""","""Rt 0.0000 - Step 22"""
33,13,0.0845115,"""1;0.3127191""","""Rt 0.0000 - Step 46"""
33,14,0.08175324,"""1;0.21271911""","""Rt 0.0000 - Step 52"""
33,15,0.08625598,"""1;0.71271914""","""Rt 0.0000 - Step 20"""
33,16,0.08452971,"""1;0.81271917""","""Rt 0.0000 - Step 22"""
33,17,0.08559684,"""1;0.71271914""","""Rt 0.0000 - Step 18"""
33,18,0.08457039,"""1;0.6127191""","""Rt 0.0000 - Step 24"""
33,19,0.08605926,"""1;0.71271914""","""Rt 0.0000 - Step 16"""
33,20,0.08591665,"""1;0.71271914""","""Rt 0.0000 - Step 18"""
33,21,0.084576175,"""1;0.71271914""","""Rt 0.0000 - Step 25"""
33,22,0.08623312,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
33,23,0.08621419,"""1;0.71271914""","""Rt 0.0000 - Step 25"""
33,24,0.08430977,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
33,25,0.083312675,"""1;0.3127191""","""Rt 0.0000 - Step 35"""
33,26,0.08229045,"""1;0.71271914""","""Rt 0.0000 - Step 24"""
33,27,0.08692542,"""1;0.6127191""","""Rt 0.0000 - Step 20"""
33,28,0.085260496,"""1;0.71271914""","""Rt 0.0000 - Step 23"""
33,29,0.029567558,"""0.9;0.6127191""","""Rt 0.0000 - Step 16"""
33,30,0.08571483,"""1;0.6127191""","""Rt 0.0000 - Step 24"""
33,31,0.08378147,"""1;0.71271914""","""Rt 0.0000 - Step 21"""
33,32,0.08547441,"""1;0.5627191""","""Rt 0.0000 - Step 26"""
33,33,0.08609851,"""1;0.41271916""","""Rt 0.0000 - Step 31"""
33,34,0.0832765,"""1;0.6127191""","""Rt 0.0000 - Step 24"""
33,35,0.08316214,"""1;0.71271914""","""Rt 0.0000 - Step 20"""
33,36,0.086008586,"""1;0.71271914""","""Rt 0.0000 - Step 21"""
33,37,0.08434474,"""1;0.76271915""","""Rt 0.0000 - Step 21"""
33,38,0.07992383,"""1;0.66271913""","""Rt 0.0000 - Step 23"""
33,39,0.08297965,"""1;0.71271914""","""Rt 0.0000 - Step 22"""
33,40,0.08405418,"""1;0.66271913""","""Rt 0.0000 - Step 25"""
33,41,0.0828277,"""1;0.6127191""","""Rt 0.0000 - Step 25"""
33,42,0.0846187,"""1;0.81271917""","""Rt 0.0000 - Step 25"""
33,43,0.08646147,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
33,44,0.029374849,"""0.9;0.66271913""","""Rt 0.0000 - Step 11"""
33,45,0.08403297,"""1;0.46271914""","""Rt 0.0000 - Step 30"""
33,46,0.044385947,"""0.9;0.51271915""","""Rt 0.0000 - Step 27"""
33,47,0.085271224,"""1;0.71271914""","""Rt 0.0000 - Step 20"""
33,48,0.087329224,"""1;0.8627192""","""Rt 0.0000 - Step 18"""
33,49,0.08247311,"""1;0.71271914""","""Rt 0.0000 - Step 24"""
33,50,0.08294262,"""1;0.6127191""","""Rt 0.0000 - Step 25"""
33,51,0.08496316,"""1;0.56271917""","""Rt 0.0000 - Step 26"""
33,52,0.085651055,"""1;0.66271913""","""Rt 0.0000 - Step 23"""
33,53,0.08677871,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
33,54,0.086365536,"""1;0.81271917""","""Rt 0.0000 - Step 19"""
33,55,0.08421174,"""1;0.71271914""","""Rt 0.0000 - Step 22"""
33,56,0.08590374,"""1;0.76271915""","""Rt 0.0000 - Step 20"""
33,57,0.084245324,"""1;0.2627191""","""Rt 0.0000 - Step 43"""
